song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,album_label,ISRC,yearly_streams,artist_ids
SORRY PAPI,"Bad Bunny, ABRA","reggaeton, trap latino, latin, urbano latino, alternative r&b","R&B, Latin",EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,5jZ32WOU7sqzDYbzINwMUk,Rimas Entertainment LLC,QMFME2066847,11957892,"4q3ewBCX7sLwd24euuV69X, 3ZJxEmjYZd5VOqZ8o3aXiL"
120,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,3KJ3opyV29269SXkPrc19l,Rimas Entertainment LLC,QMFME2066848,11826167,4q3ewBCX7sLwd24euuV69X
CANTARES DE NAVIDAD,Trio Vegabajeño,bolero,Latin,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,2Iv6YBslkxslMJQsxshZh5,Rimas Entertainment LLC,QMFME2066850,3367001,5TphiK6LsT4X5NOZxq3NJB
Midnight Sky,Miley Cyrus,,,Plastic Hearts,2020-11-27,4i2qxFEVVUi8yOYoxB8TCX,RCA Records Label,USRC12002653,40656149,5YGY8feqx7naU7z4HrwZM6
Angels Like You,Miley Cyrus,,,Plastic Hearts,2020-11-27,1daDRI9ahBonbWD8YcxOIB,RCA Records Label,USRC12003754,17639526,5YGY8feqx7naU7z4HrwZM6
Plastic Hearts,Miley Cyrus,,,Plastic Hearts,2020-11-27,6qCsKKS7Ol63SJW3LOIX5R,RCA Records Label,USRC12003717,7715832,5YGY8feqx7naU7z4HrwZM6
WTF Do I Know,Miley Cyrus,,,Plastic Hearts,2020-11-27,37PJvlIfYWqEX6fgjHlnTf,RCA Records Label,USRC12003706,2786858,5YGY8feqx7naU7z4HrwZM6
Night Crawling (feat. Billy Idol),"Miley Cyrus, Billy Idol",,,Plastic Hearts,2020-11-27,4U34WsyOvppOMnRfq7DuOy,RCA Records Label,USRC12003756,1838440,"5YGY8feqx7naU7z4HrwZM6, 7lzordPuZEXxwt9aoVZYmG"
Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,,,Plastic Hearts,2020-11-27,5GK1GYXH16RdfmltogHhAk,RCA Records Label,USRC12003345,5224439,5YGY8feqx7naU7z4HrwZM6
Gimme What I Want,Miley Cyrus,,,Plastic Hearts,2020-11-27,4v8jmsVox8VwU5js3JHOJZ,RCA Records Label,USRC12003755,1798351,5YGY8feqx7naU7z4HrwZM6
A Holly Jolly Christmas,Burl Ives,christmas,Jazz,Have A Holly Jolly Christmas,1965-10-01,77khP2fIVhSW23NwxrRluh,Geffen,USMC16414508,42356762,0MHgLfmQdutffmvWe5XBTN
High,Miley Cyrus,,,Plastic Hearts,2020-11-27,2LseyBkPJv7r7wCt2yMEgX,RCA Records Label,USRC12003757,781860,5YGY8feqx7naU7z4HrwZM6
Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly","Jazz, Rock",Merry Christmas Everyone,1991-11-25,2TE4xW3ImvpltVU0cPcKUn,Sony Music CG,GBARL0801716,43073141,0wi4yTYlGtEnbGo4ltZTib
White Christmas - 1947 Version,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","christmas, ",Jazz,Holiday Inn (Original Motion Picture Soundtrack),1942-01-01,4so0Wek9Ig1p6CRCHuINwW,Geffen,USMC14750470,42301108,"6ZjFtWeHP9XN7FeKSUe80S, 69UfPJgUmFFAVT740qGVZi, 735L650pvygCZZlPMyHqsN"
Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl","celtic rock, christmas, folk punk, celtic, ","Traditional music, Rock, Jazz, Folk/Acoustic",If I Should Fall from Grace with God (Expanded Edition),1988-09-05,3VTNVsTTu05dmTsVFrmGpK,WM UK,GBAHT8703085,37950755,"2wzMOQwNT6ZvVB4amvhFAH, 6UlNIFEuWlBqb4TvlVCekq"
"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor","country, christmas, ","Jazz, Country",Glow,2016-10-28,5Q2P43CJra0uRAogjHyJDK,Atlantic Nashville,USAT21602517,22204500,"0qSX3s5pJnAlSsgsCne8Cz, 6JL8zeS1NmiOftqZTRgdTz"
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","christmas, adult standards, ","Easy listening, Jazz",Greatest Christmas Songs,1999-08-23,2pXpURmn6zC5ZYDMms6fwa,RCA Records Label,USRC15106173,32506440,"5v8jlSmAQfrkTjAlpUfWtu, 1Ml4OuStDoympbREURAM15, 0HS96tPggl2nwiz3gNWWI5"
Santa Claus Is Coming To Town,The Jackson 5,"motown, christmas","Jazz, R&B",Merry Christmas,1970-01-01,6a1hzBiTkgqTsDA0Xgfh9z,UMC (Universal Music Catalogue),USMO17082641,32322854,2iE18Oxc8YSumAU232n4rW
Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,soft rock,Rock,Jingle Bell Rock,1983-11-01,6pVW5LRWgeLaHudxauOTJU,Legacy Recordings,USRC10900416,20080707,77tT1kLj6mCWtFNqiOmP9H
Have Yourself A Merry Little Christmas,Sam Smith,soft pop,Pop,Have Yourself A Merry Little Christmas,2014-12-05,1Qi2wh8fFgDV7tl4Sj3f2K,PLG - Capitol,GBUM71406655,19989069,2wY79sveU1sp5g7SokKOiI
My Only Wish (This Year),Britney Spears,pop,Pop,My Only Wish (This Year),2000-11-14,0YWUHZPJVg4iujddsJDwhM,Jive,USJI10000522,17006816,26dSoYclwsYLMAKD3tpOr4
Like It's Christmas,Jonas Brothers,,,Like It's Christmas,2019-11-08,1OjmlSFuzYflWjSMTCyTJv,Jonas Brothers,USUG11903894,16795764,7gOdHgIoIKoe4i9Tta6qdD
Blue Christmas,Elvis Presley,"rockabilly, rock and roll",Rock,Elvis' Christmas Album,1957-10-15,3QiAAp20rPC3dcAtKtMaqQ,RCA Victor,USRC15701155,29162528,43ZHCT0cAZBISjO8DG9PnE
Thank God It's Christmas - Non-Album Single,Queen,"classic rock, rock, glam rock",Rock,The Works (Deluxe Edition 2011 Remaster),1984-02-27,2xGO2UjzxeVQSIkyg98vck,EMI,GBUM71103767,19051033,1dfeR4HaWDbWqFHLkxsg1d
Jenny (I Wanna Ruin Our Friendship),Studio Killers,,,Studio Killers,2013-06-04,7lgA34nFXxjqQgyLkPUcLv,WM Finland,GBX2M1300001,6364799,7avo0PmlW8O1YLEt9DnWQT
Step Into Christmas - Remastered 1995,Elton John,,,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,6sBWmE23q6xQHlnEZ8jYPT,UMC (Universal Music Catalogue),GBAMB9500053,22700025,3PhoLpVuITZKcymswpck5b
Christmas Lights,Coldplay,,,Christmas Lights,2010-12-01,4fzyvSu73BhGvi96p2zwjL,Parlophone UK,GBAYE1001401,20691069,4gzpq5DPGxSnKTe4SA8HAU
Christmas (Baby Please Come Home),Darlene Love,christmas,Jazz,Caroling at Christmas,2019-11-09,2DomOAEa6ghF8BzOES61tK,Legacy Recordings,USSM10905172,763580,391oLRVmoTkumiN79HkTWu
Real Shit (with benny blanco),"Juice WRLD, benny blanco","melodic rap, emo rap, ",Hip Hop,Real Shit (with benny blanco),2020-12-02,3uVPLtkmDu8pDkYEAVqbgS,Grade A Productions/Interscope Records,USUG12002600,13797559,"4MCBfE4596Uoi2O4DtmEMz, 5CiGnKThu5ctn9pBxv7DGa"
Roses - Imanbek Remix,"SAINt JHN, Imanbek",slap house,Electronic,While The World Was Burning,2020-11-20,0zLCBJZSiELJf02ucPP9wb,HITCO,RUB421901499,49432436,"0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj"
Feliz Navidad,José Feliciano,"christmas, bolero","Latin, Jazz",My Name Is José Feliciano,2001-00-00,3qCeq0rWK67SoBDgFd2sId,RCA Records Label,USRC19900930,63690336,7K78lVZ8XzkjfRSI7570FF
Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber","pop, ",Pop,Wonder,2020-12-04,1HbA4N1MiOsPthALesGFR1,Shawn Mendes LP4-5 PS/ Island,USUM72018810,68055058,"7n2wHs1TKAczGzO7Dd2rGr, 1uNFoZAHBGtllmzznpCI3s"
Wonder,Shawn Mendes,pop,Pop,Wonder,2020-12-04,6ZuahEctZD6w75peme58hm,Shawn Mendes LP4-5 PS/ Island,USUM72018522,40158493,7n2wHs1TKAczGzO7Dd2rGr
Teach Me How To Love,Shawn Mendes,pop,Pop,Wonder,2020-12-04,5LZtB6nxvjIhUoElp3Zqk0,Shawn Mendes LP4-5 PS/ Island,USUM72018806,7932101,7n2wHs1TKAczGzO7Dd2rGr
Sleigh Ride,The Ronettes,christmas,Jazz,Sleigh Ride,2020-12-04,7fUYUcWy853HS8YJn0b3Sr,Legacy Recordings,USSM10905166,59108380,7CyeXFnOrfC1N6z4naIpgo
Blinding Lights (with ROSALÍA) - Remix,"The Weeknd, ROSALÍA",latin,Latin,Blinding Lights (Remix),2020-12-04,7MXgrcOQAJ5VwSNUL0lDd3,Republic Records,USUG12004507,5926113,"1Xyo4u8uXC1ZmMpatF05PJ, 7ltDVBr6mKbRvohxheJ9h1"
Higher,Shawn Mendes,pop,Pop,Wonder,2020-12-04,7nuQ1LgM6l5FLaJmlODoqj,Shawn Mendes LP4-5 PS/ Island,USUM72018804,1421475,7n2wHs1TKAczGzO7Dd2rGr
24 Hours,Shawn Mendes,pop,Pop,Wonder,2020-12-04,385VOmGbguaPG57TgoW8Lh,Shawn Mendes LP4-5 PS/ Island,USUM72018805,1290495,7n2wHs1TKAczGzO7Dd2rGr
Call My Friends,Shawn Mendes,pop,Pop,Wonder,2020-12-04,6KVxMOxlSYpC5nrvyWhYhx,Shawn Mendes LP4-5 PS/ Island,USUM72018807,1260706,7n2wHs1TKAczGzO7Dd2rGr
Dream,Shawn Mendes,pop,Pop,Wonder,2020-12-04,0bZFa5DZcx9HWx25m2Nd19,Shawn Mendes LP4-5 PS/ Island,USUM72018808,1259100,7n2wHs1TKAczGzO7Dd2rGr
Errbody,Lil Baby,,,Errbody,2020-12-03,6eVxH9Kyanzrw636zJRPcw,Quality Control Music/Motown Records,USUG12004397,4503726,5f7VJjfbwm532GiveGC0ZK
305,Shawn Mendes,pop,Pop,Wonder,2020-12-04,5ld8E3DVBXCCWQ54yrkWVp,Shawn Mendes LP4-5 PS/ Island,USUM72018798,1098549,7n2wHs1TKAczGzO7Dd2rGr
Intro,Shawn Mendes,pop,Pop,Wonder,2020-12-04,138oQeapLds5IeJrdRfeUd,Shawn Mendes LP4-5 PS/ Island,USUM72018797,1091461,7n2wHs1TKAczGzO7Dd2rGr
Always Been You,Shawn Mendes,pop,Pop,Wonder,2020-12-04,56KDoLjFIm7Yc7fX1XgpNw,Shawn Mendes LP4-5 PS/ Island,USUM72018799,1091266,7n2wHs1TKAczGzO7Dd2rGr
Song For No One,Shawn Mendes,pop,Pop,Wonder,2020-12-04,2LUOkrWpTz1q5QeZY5jAHi,Shawn Mendes LP4-5 PS/ Island,USUM72018809,1049391,7n2wHs1TKAczGzO7Dd2rGr
Look Up At The Stars,Shawn Mendes,pop,Pop,Wonder,2020-12-04,0UauNGiFTVXTsgvVz6LBMf,Shawn Mendes LP4-5 PS/ Island,USUM72018801,1021505,7n2wHs1TKAczGzO7Dd2rGr
Piece Of You,Shawn Mendes,pop,Pop,Wonder,2020-12-04,5jpNBhgAk5OmfB0W5i5NaO,Shawn Mendes LP4-5 PS/ Island,USUM72018800,1017461,7n2wHs1TKAczGzO7Dd2rGr
acting like that (feat. Machine Gun Kelly),"YUNGBLUD, mgk",,,weird!,2020-12-04,653lIkynLG6WiwoEfsY3Ri,Locomotion Recordings/Interscope Records,USUG12004381,861875,"6Ad91Jof8Niiw0lGLLi3NW, 6TIYQ3jFPwQSRmorSezPxX"
Can’t Imagine,Shawn Mendes,pop,Pop,Wonder,2020-12-04,2GwberkV36NoC5snp51cLC,Shawn Mendes LP4-5 PS/ Island,USUM72018802,838921,7n2wHs1TKAczGzO7Dd2rGr
Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,2015-11-13,2SBr3MK1sdMs8IxdRcN6qz,Parlophone UK,GBAYE1500956,29391799,4RVnAU35WRWra6OZ3CbbMA
Christmas (Baby Please Come Home),Darlene Love,christmas,Jazz,"Christmas (Baby, Please Come Home)",2020-12-04,47ohYW8e7dxCYn9qbUMBCI,Legacy Recordings,USSM10905172,25819065,391oLRVmoTkumiN79HkTWu
Run Rudolph Run,Chuck Berry,"rockabilly, rock and roll",Rock,Rock 'N' Roll Rarities,1986-01-01,2pnPe4pJtq7689i5ydzvJJ,Geffen*,USMC15819663,25623254,293zczrfYafIItmnmM3coR
Christmas (Baby Please Come Home),Mariah Carey,christmas,Jazz,Merry Christmas,1994-10-28,3PIDciSFdrQxSQSihim3hN,Columbia,USSM19402077,12614047,4iHNK0tOyZPYnBU7nGAgpQ
Santa Claus Is Coming to Town,Michael Bublé,christmas,Jazz,Christmas,2011-10-24,5Ber68jZ7ytegr2UISEdb7,143/Reprise,USRE11100701,10879086,1GxkXlMwML1oSg5eLPiAz3
Santa's Coming for Us,Sia,,,Everyday Is Christmas (Deluxe Edition),2018-11-01,1N1ZpYUJc9fwrqk53FGgWv,Monkey Puzzle/Atlantic,USAT21704210,16013439,5WUlDfRSoLAfcVSX1WnrxN
You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",country,Country,You Make It Feel Like Christmas,2017-10-06,2OQ6a4CfUeYskpTTgyawyJ,UMGRI Interscope,USUM71708114,12629487,"4yiQZ8tQPux8cPriYMWUFP, 1UTPBmNbXNTittyMJrNkvw"
Naughty List (with Dixie),"Liam Payne, Dixie",,,Naughty List (with Dixie),2020-10-30,2Y0ktCGrGoGcQFXsGztvhi,Capitol Records UK / EMI,GBUM72005653,7095345,"5pUo3fmmHT8bhCyHE52hA6, 3DKkhRCGOG4e8IUPYFPfWs"
Barely Legal 2021,Marvin Divine,,,Barely Legal 2021,2020-02-28,6ct2F3rfS0zh4eag3Pbv0i,"Marvin Divine Music, LLC",TCAER2056186,856986,2ipbBHbU59PKSeDXAgMpkd
Baby It's Cold Outside (with Michael Bublé),"Idina Menzel, Michael Bublé","musicals, christmas","Jazz, Classical",Holiday Wishes,2014-10-10,0Ie5uiv54KgCr7P4sYDTHl,Warner Records,USWB11402616,11554752,"73Np75Wv2tju61Eo9Zw4IR, 1GxkXlMwML1oSg5eLPiAz3"
BEBÉ,"Camilo, El Alfa","colombian pop, dembow, urbano latino, latin, reggaeton","Pop, Latin",BEBÉ,2020-11-25,7D7EH7MGyNHWSkqrszerI1,Sony Music Latin,USSD12000562,35799280,"28gNT5KBp7IjEOQoevXf9N, 2oQX8QiMXOyuqbcZEFsZfm"
Christmas Without You,Ava Max,,,Christmas Without You,2020-10-15,1QLZKzC2pjP4ySf4ALrNhm,Atlantic Records,USAT22006602,11845725,4npEfmQ6YuiwW1GpUmaq3F
"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, NATHY PELUSO","argentine trap, trap latino, urbano latino, latin hip hop","Hip Hop, Latin","Nathy Peluso: Bzrp Music Sessions, Vol. 36",2020-11-27,78SeXVRJ7KCqVmOwTiFjnI,DALE PLAY Records,UYB282001011,26323464,"716NhGYqD1jl2wI1Qkgq36, 3VHAySZQPlfGlNLslzXYpN"
I Saw Mommy Kissing Santa Claus,The Jackson 5,"motown, christmas","Jazz, R&B",Merry Christmas,1970-01-01,3lkYS3iMpWMVpaJ0yJAFrJ,UMC (Universal Music Catalogue),USMO17082669,11731010,2iE18Oxc8YSumAU232n4rW
One More Sleep,Leona Lewis,,,"Christmas, With Love",2013-12-02,78pn8k7RogKo2oxl0DyX6d,Syco Music,GBHMU1300298,9690779,5lKZWd6HiSCLfnDGrq9RAm
Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,,,McCartney II (Special Edition),1980-05-16,1SV1fxF65n9NhRHp3KlBuu,Paul McCartney Catalog,GBCCS1000219,49583843,4STHEaNw4mPZ2tzheohgXB
Santa Baby,"Ariana Grande, Liz Gillies","pop, christmas","Jazz, Pop",Christmas Kisses,2013-01-01,6YJdPrH3i2POzu7hdHIRrb,Universal Records,USUM71318549,9496214,"66CXWjxzNUsdJxJ2JdwvnR, 7pLntWGInZPQxc4kXxzzjB"
I'll Be Home,Meghan Trainor,,,Title (Expanded Edition),2015-01-09,0lTurWECr2XL607eJAj1A3,Epic,USSM11408623,6017319,6JL8zeS1NmiOftqZTRgdTz
Carol of the Bells (From  Home Alone  Soundtrack),John Williams,soundtrack,Easy listening,Home Alone (Original Motion Picture Soundtrack),1990-00-00,4tHqQMWSqmL6YjXwsqthDI,Masterworks,USSM19912814,10580438,3dRfiJ2650SZu6GbydcHNb
Joy To The World,Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Christmas Song (Expanded Edition),1962-00-00,1VuAamHM7P3VQQEXYGG3Uu,CAPITOL CATALOG MKT (C92),USCA29900569,11892481,7v4imS0moSyGdXyLgVTIV7
Santa Baby (with Henri René & His Orchestra),"Eartha Kitt, Henri René and His Orchestra","christmas, exotica","Jazz, Easy listening",Heavenly Eartha,2002-00-00,1foCxQtxBweJtZmdxhEHVO,RCA Bluebird,USBB10101085,10768850,"1AwO9pWEBSBoWdEZu28XDC, 0oK8UXKZbQezeRhE0KeBAV"
Hallelujah,Pentatonix,christmas,Jazz,A Pentatonix Christmas,2016-10-21,550rQQCGkrTzvp4SfpOPzx,RCA Records Label,USRC11601833,5445592,26AHtbjWKiwYzsoGoUZq53
Melek,Reynmen,"turkish pop, turkish hip hop","Hip Hop, Pop",Melek,2020-12-06,6XbuJHhqugUVdJbTdshUEL,Houze Istanbul,DGA052044950,1552938,1Fg19vpUJpAAPFjnKaVYVW
At My Worst,Pink Sweat$,,,At My Worst (Joel Corry Remix),2020-12-04,2tI4WyzqOOwC23S5m0kqcB,Atlantic Records,USAT22003823,17967491,1W7FNibLa0O0b572tB2w7t
Reminds Me Of You,"Juice WRLD, The Kid LAROI","melodic rap, emo rap, ",Hip Hop,Reminds Me Of You,2020-12-08,5YSHygGN9D0mID1NsVd5my,Grade A Productions/Interscope Records,USLD91730127,27869408,"4MCBfE4596Uoi2O4DtmEMz, 2tIP7SsRs7vjIcLrU85W8J"
Heat Waves,Glass Animals,,,Dreamland (+ Bonus Levels),2020-08-06,02MWAaffLxlfxAUY7c5dvx,Polydor Records,GBUM72000433,9740199,4yvcSjfu4PC0CYQyLy4wSq
Snowman,Sia,,,Everyday Is Christmas (Deluxe Edition),2018-11-01,7uoFMmxln0GPXQ0AcCBXRq,Monkey Puzzle/Atlantic,USAT21704212,51891787,5WUlDfRSoLAfcVSX1WnrxN
Way Out (feat. Big Sean),"Jack Harlow, Big Sean",,,Way Out (feat. Big Sean),2020-12-09,6rLi6PyWXu1rPlShuIZpj6,Generation Now/Atlantic,USAT22007568,769886,"2LIk90788K0zvyj2JJVwkJ, 0c173mlxpT3dSFRgMO8XPh"
willow,Taylor Swift,,,evermore,2020-12-10,3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,USUG12004699,63805662,06HL4z0CvFAxyc27GXpf02
champagne problems,Taylor Swift,,,evermore,2020-12-11,0sY6ZUTh4yoctD8VIXz339,Taylor Swift,USUG12004700,37685262,06HL4z0CvFAxyc27GXpf02
gold rush,Taylor Swift,,,evermore,2020-12-11,5BK0uqwY9DNfZ630STAEaq,Taylor Swift,USUG12004702,29970218,06HL4z0CvFAxyc27GXpf02
"no body, no crime (feat. HAIM)","Taylor Swift, HAIM",,,evermore,2020-12-10,6NriykdkRrjQMZo1sfVYUo,Taylor Swift,USUG12004707,32404017,"06HL4z0CvFAxyc27GXpf02, 4Ui2kfOqGujY81UcPrb5KE"
‘tis the damn season,Taylor Swift,,,evermore,2020-12-10,4GBkffrtA51p17JH35irGA,Taylor Swift,USUG12004704,29481644,06HL4z0CvFAxyc27GXpf02
tolerate it,Taylor Swift,,,evermore,2020-12-11,0PurA4JVJ8YQgSVopY8fn6,Taylor Swift,USUG12004705,23217638,06HL4z0CvFAxyc27GXpf02
happiness,Taylor Swift,,,evermore,2020-12-11,73YUReisjb3A9ActdLLjJQ,Taylor Swift,USUG12004708,19997982,06HL4z0CvFAxyc27GXpf02
coney island (feat. The National),"Taylor Swift, The National",indie rock,Rock,evermore,2020-12-10,4tyX1rw9X309WkEdh2As4B,Taylor Swift,USUG12004711,15465547,"06HL4z0CvFAxyc27GXpf02, 2cCUtGK9sDU2EoElnk0GNB"
dorothea,Taylor Swift,,,evermore,2020-12-10,3w9VRlKPvNxj40RdUGRweH,Taylor Swift,USUG12004710,15443213,06HL4z0CvFAxyc27GXpf02
ivy,Taylor Swift,,,evermore,2020-12-11,19CSr8rwW05VJL2F91KFNK,Taylor Swift,USUG12004712,17387924,06HL4z0CvFAxyc27GXpf02
evermore (feat. Bon Iver),"Taylor Swift, Bon Iver",indie folk,Folk/Acoustic,evermore,2020-12-10,0AaV4MJrgmLV3XhoiWXjjb,Taylor Swift,USUG12004719,14830858,"06HL4z0CvFAxyc27GXpf02, 4LEiUm1SRbFMgfqnQTwUbQ"
long story short,Taylor Swift,,,evermore,2020-12-10,0vVMlbdYx2080Oa9FndPZr,Taylor Swift,USUG12004716,14630412,06HL4z0CvFAxyc27GXpf02
cowboy like me,Taylor Swift,,,evermore,2020-12-11,1XjHRolIXL2M1EEOUsGGR4,Taylor Swift,USUG12004714,13731473,06HL4z0CvFAxyc27GXpf02
Tequila Shots,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,30KctD1WsHKTIYczXjip5a,Republic Records,USUM72023838,22893612,0fA0VVWsXO9YnASrzqfmYu
marjorie,Taylor Swift,,,evermore,2020-12-10,7vBNFh3NIZTj6tB5s1IBjE,Taylor Swift,USUG12004717,13144291,06HL4z0CvFAxyc27GXpf02
closure,Taylor Swift,,,evermore,2020-12-10,3uayvzcbqFydIbgUeC6EJh,Taylor Swift,USUG12004718,11245393,06HL4z0CvFAxyc27GXpf02
Show Out (with Skepta & Pop Smoke),"Kid Cudi, Skepta, Pop Smoke","grime, brooklyn drill, drill, new york drill","Hip Hop, Electronic",Man On The Moon III: The Chosen,2020-12-11,5CFJRZRq6sdKKtRwNPWbYv,Republic Records,USUM72023842,22210317,"0fA0VVWsXO9YnASrzqfmYu, 2p1fiYHYiXz9qi0JJyxBzN, 0eDvMgVFoNV3TpwtrVCoTj"
She Knows This,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,1xzUQMiCoY5pdego0pHMeV,Republic Records,USUM72023837,10561183,0fA0VVWsXO9YnASrzqfmYu
Another Day,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,6myUpr3GDR80Dg3zqNTmmG,Republic Records,USUM72023836,8214747,0fA0VVWsXO9YnASrzqfmYu
Beautiful Trip,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,3Z5taVHYljiWv6itioRRRw,Republic Records,USUM72023835,2411912,0fA0VVWsXO9YnASrzqfmYu
Dive,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,7Hc3YL8oDiAzbiAW32KXrw,Republic Records,USUM72023844,5592420,0fA0VVWsXO9YnASrzqfmYu
"Solo Dolo, Pt. III",Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,27oVCAziETRbNuo5A8LNpg,Republic Records,USUM72023841,6426166,0fA0VVWsXO9YnASrzqfmYu
Damaged,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,2n7Ao4nyESBa5ti8gcAbBt,Republic Records,USUM72023840,5076906,0fA0VVWsXO9YnASrzqfmYu
Heaven On Earth,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,2koUj1Fn5TKFEkChSmBPIb,Republic Records,USUM72023839,5246756,0fA0VVWsXO9YnASrzqfmYu
Sad People,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,4nuAslShoN77tq12fzwjUq,Republic Records,USUM72023843,5004747,0fA0VVWsXO9YnASrzqfmYu
Elsie's Baby Boy (flashback),Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,6jiwr6xTHqjdun5d3cEwXV,Republic Records,USUM72023845,2783242,0fA0VVWsXO9YnASrzqfmYu
Way Out (feat. Big Sean),"Jack Harlow, Big Sean",,,Thats What They All Say,2020-12-11,57VeLYXrvNxe8Vs18K2M9W,Generation Now/Atlantic,USAT22007707,17690223,"2LIk90788K0zvyj2JJVwkJ, 0c173mlxpT3dSFRgMO8XPh"
The Void,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,2yg7MXp8nSPaf61HVkhEr3,Republic Records,USUM72023847,3633320,0fA0VVWsXO9YnASrzqfmYu
Sept. 16,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,1io64CMOqNXcSIRuXR3lrE,Republic Records,USUM72023846,1611588,0fA0VVWsXO9YnASrzqfmYu
Lovin’ Me (feat. Phoebe Bridgers),"Kid Cudi, Phoebe Bridgers",,,Man On The Moon III: The Chosen,2020-12-11,0dtymMXtmfuJjCCdQla1K3,Republic Records,USUM72023848,1569283,"0fA0VVWsXO9YnASrzqfmYu, 1r1uxoy19fzMxunt3ONAkG"
Rockstar Knights (with Trippie Redd),"Kid Cudi, Trippie Redd",melodic rap,Hip Hop,Man On The Moon III: The Chosen,2020-12-11,4J9SI7do4KOEsCexqEbjmR,Republic Records,USUM72023850,2660389,"0fA0VVWsXO9YnASrzqfmYu, 6Xgp2XMz1fhVYe7i6yNAax"
The Pale Moonlight,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,4EjbAh7YHU3VARkfkamZ8R,Republic Records,USUM72023849,2414045,0fA0VVWsXO9YnASrzqfmYu
Tyler Herro,Jack Harlow,,,Thats What They All Say,2020-12-11,3w1WjD2zJqjBjDz5fwqQPJ,Generation Now/Atlantic,USAT22006588,17408505,2LIk90788K0zvyj2JJVwkJ
4 Da Kidz,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,2ZDRkJrKbceJRgLKkuex14,Republic Records,USUM72023851,2214666,0fA0VVWsXO9YnASrzqfmYu
Lord I Know,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,7f2voPcnDEAzX4yB8SLnU2,Republic Records,USUM72023852,2169333,0fA0VVWsXO9YnASrzqfmYu
